series,date,hour,bucket,price,model_p,edge,won,determined,source
KXHIGHTPHX,2026-07-12,13,107-108,0.6000000000000001,0.42866336633663454,-0.17133663366336555,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-12,13,105-106,0.115,0.15745544554455448,0.04245544554455448,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-12,14,109-110,0.335,0.12181386138613842,-0.2131861386138616,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-12,14,107-108,0.635,0.48412673267326733,-0.15087326732673267,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-12,15,109-110,0.6950000000000001,0.3828693069306937,-0.31213069306930635,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-12,15,107-108,0.28500000000000003,0.5874950495049504,0.3024950495049503,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-12,16,109-110,0.9450000000000001,0.3218950495049509,-0.6231049504950492,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,13,109-110,0.034999999999999996,0.0061059405940594,-0.028894059405940597,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,13,107-108,0.39,0.06926732673267341,-0.3207326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,13,105-106,0.51,0.33779801980198054,-0.17220198019801947,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,14,109-110,0.245,0.12181386138613842,-0.12318613861386157,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,14,107-108,0.735,0.48412673267326733,-0.25087326732673265,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,15,109-110,0.12,0.027627722772277263,-0.09237227722772273,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,15,107-108,0.905,0.3828693069306937,-0.5221306930693064,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,16,109-110,0.135,0.04959405940594066,-0.08540594059405934,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,16,107-108,0.855,0.7303207920792079,-0.12467920792079212,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-13,17,109-110,0.045000000000000005,0.0,-0.045000000000000005,False,False,metar_6h_group
KXHIGHTPHX,2026-07-13,17,107-108,0.96,1.0,0.040000000000000036,True,False,metar_6h_group
KXHIGHTPHX,2026-07-14,13,109-110,0.095,7.722772277227641e-05,-0.09492277227722773,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,13,107-108,0.53,0.002416831683168293,-0.5275831683168317,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,13,105-106,0.315,0.019844554455445605,-0.2951554455445544,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,14,109-110,0.04,0.0006742574257425747,-0.03932574257425742,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,14,107-108,0.55,0.010387128712871303,-0.5396128712871288,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,14,105-106,0.395,0.12181386138613842,-0.2731861386138616,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,15,107-108,0.535,0.027627722772277263,-0.5073722772277227,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,15,105-106,0.415,0.3828693069306937,-0.03213069306930627,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,16,107-108,0.29000000000000004,0.04959405940594066,-0.24040594059405937,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,16,105-106,0.715,0.7303207920792079,0.01532079207920789,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,17,107-108,0.225,0.732673267326733,0.507673267326733,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,17,105-106,0.75,0.21782178217821788,-0.5321782178217821,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-14,18,105-106,0.035,0.21782178217821788,0.18282178217821787,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,13,110-111,0.07500000000000001,0.0061059405940594,-0.06889405940594061,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,13,108-109,0.435,0.06926732673267341,-0.3657326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,13,106-107,0.33499999999999996,0.33779801980198054,0.002798019801980578,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,13,104-105,0.095,0.42866336633663454,0.3336633663366345,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,14,110-111,0.07500000000000001,0.04067128712871299,-0.03432871287128702,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,14,108-109,0.705,0.27950495049504887,-0.4254950495049511,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,14,106-107,0.22999999999999998,0.5736386138613867,0.3436386138613867,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,15,110-111,0.060000000000000005,0.012110891089108927,-0.04788910891089108,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,15,108-109,0.645,0.1061861386138612,-0.5388138613861388,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,15,106-107,0.28,0.7042683168316839,0.42426831683168387,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,16,110-111,0.065,0.3218950495049509,0.2568950495049509,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,16,108-109,0.9450000000000001,0.6664584158415836,-0.27854158415841646,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-15,17,110-111,0.08,0.0,-0.08,False,True,metar_6h_group
KXHIGHTPHX,2026-07-15,17,108-109,0.92,1.0,0.07999999999999996,True,True,metar_6h_group
KXHIGHTPHX,2026-07-15,18,110-111,0.05,0.0,-0.05,False,False,metar_6h_group
KXHIGHTPHX,2026-07-15,18,108-109,0.955,1.0,0.04500000000000004,True,False,metar_6h_group
KXHIGHTPHX,2026-07-16,13,99-100,0.045,0.15745544554455448,0.11245544554455449,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,13,103-104,0.24,0.33779801980198054,0.09779801980198055,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,13,101-102,0.685,0.42866336633663454,-0.2563366336633655,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,14,99-100,0.05,0.3829980198019804,0.3329980198019804,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,14,103-104,0.305,0.12181386138613842,-0.18318613861386157,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,14,101-102,0.675,0.48412673267326733,-0.1908732673267327,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,15,103-104,0.36,0.027627722772277263,-0.3323722772277227,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,15,101-102,0.645,0.3828693069306937,-0.2621306930693063,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,16,103-104,0.065,0.04959405940594066,-0.015405940594059343,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,16,101-102,0.905,0.7303207920792079,-0.17467920792079217,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,17,103-104,0.085,0.306930693069307,0.22193069306930696,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,17,101-102,0.895,0.6831683168316834,-0.21183168316831658,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,18,103-104,0.055,0.306930693069307,0.251930693069307,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-16,18,101-102,0.9450000000000001,0.6831683168316834,-0.2618316831683166,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,13,95-96,0.035,0.0,-0.035,False,False,metar_6h_group
KXHIGHTPHX,2026-07-17,13,93-94,0.165,0.0,-0.165,True,False,metar_6h_group
KXHIGHTPHX,2026-07-17,13,91-92,0.525,0.0,-0.525,False,False,metar_6h_group
KXHIGHTPHX,2026-07-17,13,89-90,0.16,0.0012999999999999678,-0.15870000000000004,False,False,metar_6h_group
KXHIGHTPHX,2026-07-17,14,95-96,0.045,0.0006742574257425747,-0.04432574257425742,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,14,93-94,0.195,0.010387128712871303,-0.1846128712871287,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,14,91-92,0.615,0.12181386138613842,-0.49318613861386157,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,14,89-90,0.065,0.48412673267326733,0.41912673267326733,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,15,95-96,0.035,3.861386138613876e-05,-0.03496138613861387,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,15,93-94,0.185,0.0019693069306930696,-0.18303069306930692,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,15,91-92,0.665,0.027627722772277263,-0.6373722772277228,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,15,89-90,0.10500000000000001,0.3828693069306937,0.27786930693069367,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,16,93-94,0.195,0.04959405940594066,-0.14540594059405934,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,16,91-92,0.815,0.7303207920792079,-0.08467920792079209,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,17,95-96,0.30000000000000004,0.039603960396039604,-0.26039603960396046,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,17,93-94,0.65,0.732673267326733,0.08267326732673297,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,18,95-96,0.05,0.306930693069307,0.256930693069307,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-17,18,93-94,0.94,0.6831683168316834,-0.2568316831683165,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,13,99-100,0.065,7.722772277227641e-05,-0.06492277227722773,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,13,97-98,0.32999999999999996,0.002416831683168293,-0.32758316831683165,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,13,95-96,0.405,0.019844554455445605,-0.38515544554455444,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,13,101-102,0.03,1.2871287128712553e-05,-0.029987128712871285,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,14,99-100,0.07500000000000001,0.0,-0.07500000000000001,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,14,97-98,0.475,0.00011683168316831716,-0.47488316831683164,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,14,95-96,0.31,0.0028643564356435653,-0.3071356435643564,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,15,99-100,0.055,3.861386138613876e-05,-0.054961386138613864,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,15,97-98,0.45999999999999996,0.0019693069306930696,-0.4580306930693069,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,15,95-96,0.37,0.027627722772277263,-0.34237227722772273,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,16,99-100,0.05,0.00034950495049504947,-0.04965049504950495,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,16,97-98,0.155,0.011297029702970288,-0.14370297029702972,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,16,95-96,0.465,0.3218950495049509,-0.14310495049504912,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,17,97-98,0.245,0.0,-0.245,False,False,metar_6h_group
KXHIGHTPHX,2026-07-18,17,95-96,0.73,1.0,0.27,True,False,metar_6h_group
KXHIGHTPHX,2026-07-18,18,97-98,0.185,0.306930693069307,0.12193069306930698,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-18,18,95-96,0.8200000000000001,0.6831683168316834,-0.13683168316831662,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-19,13,102-103,0.64,0.42866336633663454,-0.21133663366336547,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-19,13,100-101,0.05500000000000001,0.15745544554455448,0.10245544554455448,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-19,14,102-103,0.5700000000000001,0.5736386138613867,0.0036386138613866414,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-20,13,106-107,0.625,0.33779801980198054,-0.28720198019801946,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-20,13,104-105,0.195,0.42866336633663454,0.23366336633663454,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-20,14,106-107,0.6799999999999999,0.27950495049504887,-0.4004950495049511,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-20,14,104-105,0.235,0.5736386138613867,0.3386386138613867,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-20,15,106-107,0.865,0.7042683168316839,-0.1607316831683161,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-20,15,104-105,0.08499999999999999,0.17704554455445545,0.09204554455445546,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-20,16,106-107,0.855,0.7303207920792079,-0.12467920792079212,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-20,17,106-107,0.935,1.0,0.06499999999999995,True,False,metar_6h_group
KXHIGHTPHX,2026-07-21,13,104-105,0.08499999999999999,0.0061059405940594,-0.07889405940594059,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,13,102-103,0.385,0.06926732673267341,-0.31573267326732657,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,13,100-101,0.43,0.33779801980198054,-0.09220198019801945,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,14,104-105,0.08499999999999999,0.010387128712871303,-0.0746128712871287,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,14,102-103,0.38,0.12181386138613842,-0.2581861386138616,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,14,100-101,0.48,0.48412673267326733,0.004126732673267353,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,15,104-105,0.045,0.0019693069306930696,-0.04303069306930693,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,15,102-103,0.385,0.027627722772277263,-0.35737227722772275,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,15,100-101,0.49,0.3828693069306937,-0.10713069306930628,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,16,102-103,0.20500000000000002,0.04959405940594066,-0.15540594059405935,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,16,100-101,0.81,0.7303207920792079,-0.0796792079207922,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-21,17,102-103,0.29500000000000004,0.0,-0.29500000000000004,False,False,metar_6h_group
KXHIGHTPHX,2026-07-21,17,100-101,0.6950000000000001,1.0,0.30499999999999994,True,False,metar_6h_group
KXHIGHTPHX,2026-07-21,18,100-101,0.97,1.0,0.030000000000000027,True,False,metar_6h_group
KXHIGHTPHX,2026-07-22,13,108-109,0.045,0.0061059405940594,-0.038894059405940595,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,13,106-107,0.255,0.06926732673267341,-0.1857326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,13,104-105,0.665,0.33779801980198054,-0.3272019801980195,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,13,102-103,0.04,0.42866336633663454,0.38866336633663456,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,14,106-107,0.37,0.010387128712871303,-0.3596128712871287,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,14,104-105,0.595,0.12181386138613842,-0.47318613861386155,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,15,106-107,0.29000000000000004,0.027627722772277263,-0.26237227722772277,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,15,104-105,0.725,0.3828693069306937,-0.34213069306930627,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,16,106-107,0.14500000000000002,0.3218950495049509,0.17689504950495089,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,16,104-105,0.85,0.6664584158415836,-0.18354158415841637,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-22,17,108-109,0.105,0.0,-0.105,False,False,metar_6h_group
KXHIGHTPHX,2026-07-22,17,106-107,0.88,1.0,0.12,True,False,metar_6h_group
KXHIGHTPHX,2026-07-23,13,112-113,0.58,0.4408079207920801,-0.13919207920791987,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-23,14,112-113,0.61,0.5736386138613867,-0.03636138613861328,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,13,117-118,0.33,0.019844554455445605,-0.31015544554455443,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,13,115-116,0.5700000000000001,0.18354950495049516,-0.3864504950495049,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,13,113-114,0.055,0.4408079207920801,0.3858079207920801,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,14,117-118,0.175,0.010387128712871303,-0.16461287128712868,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,14,115-116,0.76,0.12181386138613842,-0.6381861386138616,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,14,113-114,0.07500000000000001,0.48412673267326733,0.4091267326732673,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,15,117-118,0.175,0.3828693069306937,0.20786930693069372,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,15,115-116,0.8,0.5874950495049504,-0.2125049504950497,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,16,117-118,0.88,0.7303207920792079,-0.14967920792079215,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-24,17,117-118,0.96,1.0,0.040000000000000036,True,True,metar_6h_group
KXHIGHTPHX,2026-07-25,13,119-120,0.15000000000000002,0.18354950495049516,0.033549504950495135,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-25,13,117-118,0.665,0.4408079207920801,-0.22419207920791995,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-25,13,115-116,0.175,0.3170891089108915,0.1420891089108915,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-25,14,119-120,0.085,0.27950495049504887,0.19450495049504885,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-25,14,117-118,0.81,0.5736386138613867,-0.23636138613861335,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-25,14,115-116,0.095,0.10320396039603959,0.008203960396039586,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-25,15,119-120,0.125,0.1061861386138612,-0.018813861386138803,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-25,15,117-118,0.865,0.7042683168316839,-0.1607316831683161,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,13,112-113,0.20500000000000002,0.06926732673267341,-0.1357326732673266,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,13,110-111,0.675,0.33779801980198054,-0.3372019801980195,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,13,108-109,0.1,0.42866336633663454,0.3286633663366345,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,14,112-113,0.135,0.04067128712871299,-0.09432871287128702,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,14,110-111,0.69,0.27950495049504887,-0.4104950495049511,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,14,108-109,0.14500000000000002,0.5736386138613867,0.4286386138613867,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,15,112-113,0.065,0.027627722772277263,-0.03737227722772274,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,15,110-111,0.73,0.3828693069306937,-0.3471306930693063,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,15,108-109,0.15500000000000003,0.5874950495049504,0.4324950495049503,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,16,112-113,0.045,0.04959405940594066,0.004594059405940661,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-26,16,110-111,0.895,0.7303207920792079,-0.16467920792079216,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,13,113-114,0.255,0.18354950495049516,-0.07145049504950485,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,13,111-112,0.625,0.4408079207920801,-0.1841920792079199,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,13,109-110,0.09,0.3170891089108915,0.22708910891089149,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,14,113-114,0.265,0.27950495049504887,0.014504950495048852,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,14,111-112,0.685,0.5736386138613867,-0.11136138613861335,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,15,113-114,0.405,0.7042683168316839,0.29926831683168387,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,15,111-112,0.5700000000000001,0.17704554455445545,-0.39295445544554464,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,16,113-114,0.24,0.7303207920792079,0.49032079207920787,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,16,111-112,0.745,0.21013267326732665,-0.5348673267326733,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,17,113-114,0.055,0.732673267326733,0.6776732673267329,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-27,17,111-112,0.945,0.21782178217821788,-0.727178217821782,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-28,13,109-110,0.08499999999999999,0.0061059405940594,-0.07889405940594059,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-28,13,107-108,0.56,0.06926732673267341,-0.4907326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-28,14,109-110,0.065,0.04067128712871299,-0.02432871287128701,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-28,14,107-108,0.38,0.27950495049504887,-0.10049504950495114,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-28,15,109-110,0.125,0.027627722772277263,-0.09737227722772274,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-28,15,107-108,0.605,0.3828693069306937,-0.22213069306930627,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-28,16,107-108,0.375,0.3218950495049509,-0.0531049504950491,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-28,17,109-110,0.11499999999999999,0.0,-0.11499999999999999,False,False,metar_6h_group
KXHIGHTPHX,2026-07-28,17,107-108,0.9,0.0,-0.9,True,False,metar_6h_group
KXHIGHTPHX,2026-07-29,13,112-113,0.275,0.0061059405940594,-0.26889405940594063,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,13,110-111,0.665,0.06926732673267341,-0.5957326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,14,112-113,0.295,0.27950495049504887,-0.01549504950495112,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,14,110-111,0.6799999999999999,0.5736386138613867,-0.10636138613861323,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,14,108-109,0.035,0.10320396039603959,0.06820396039603958,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,15,112-113,0.125,0.1061861386138612,-0.018813861386138803,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,15,110-111,0.705,0.7042683168316839,-0.0007316831683160663,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,15,108-109,0.185,0.17704554455445545,-0.007954455445544545,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,16,112-113,0.33,0.04959405940594066,-0.2804059405940594,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,16,110-111,0.655,0.7303207920792079,0.07532079207920783,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-29,17,112-113,0.065,0.0,-0.065,False,False,metar_6h_group
KXHIGHTPHX,2026-07-29,17,110-111,0.925,1.0,0.07499999999999996,True,False,metar_6h_group
KXHIGHTPHX,2026-07-30,13,114-115,0.495,0.18354950495049516,-0.31145049504950484,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,13,112-113,0.455,0.4408079207920801,-0.014192079207919928,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,14,114-115,0.635,0.12181386138613842,-0.5131861386138616,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,14,112-113,0.345,0.48412673267326733,0.13912673267326736,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,15,114-115,0.67,0.7042683168316839,0.034268316831683854,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,15,112-113,0.27,0.17704554455445545,-0.09295445544554456,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,16,116-117,0.045,0.04959405940594066,0.004594059405940661,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,16,114-115,0.615,0.7303207920792079,0.11532079207920787,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,16,112-113,0.375,0.21013267326732665,-0.16486732673267335,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,17,114-115,0.14,0.732673267326733,0.592673267326733,False,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,17,112-113,0.875,0.21782178217821788,-0.6571782178217821,True,False,hourly_snapshot
KXHIGHTPHX,2026-07-30,18,114-115,0.035,0.732673267326733,0.697673267326733,False,False,hourly_snapshot
KXHIGHTLV,2026-05-24,13,97-98,0.030000000000000002,0.016466336633663422,-0.01353366336633658,False,False,hourly_snapshot
KXHIGHTLV,2026-05-24,13,95-96,0.14,0.12336930693069306,-0.01663069306930695,False,False,hourly_snapshot
KXHIGHTLV,2026-05-24,13,93-94,0.81,0.4012257425742579,-0.40877425742574214,True,False,hourly_snapshot
KXHIGHTLV,2026-05-24,14,95-96,0.165,0.19379009900990088,0.02879009900990087,False,False,hourly_snapshot
KXHIGHTLV,2026-05-24,14,93-94,0.775,0.6378930693069313,-0.13710693069306867,True,False,hourly_snapshot
KXHIGHTLV,2026-05-24,15,95-96,0.135,0.07045841584158419,-0.06454158415841582,False,False,hourly_snapshot
KXHIGHTLV,2026-05-24,15,93-94,0.855,0.7052910891089107,-0.1497089108910893,True,False,hourly_snapshot
KXHIGHTLV,2026-05-24,16,95-96,0.175,0.7011118811881203,0.5261118811881202,False,False,hourly_snapshot
KXHIGHTLV,2026-05-24,16,93-94,0.825,0.2795346534653465,-0.5454653465346535,True,False,hourly_snapshot
KXHIGHTLV,2026-05-25,13,97-98,0.045,0.016466336633663422,-0.028533663366336576,False,False,hourly_snapshot
KXHIGHTLV,2026-05-25,13,95-96,0.625,0.12336930693069306,-0.501630693069307,True,False,hourly_snapshot
KXHIGHTLV,2026-05-25,13,93-94,0.32499999999999996,0.4012257425742579,0.07622574257425796,False,False,hourly_snapshot
KXHIGHTLV,2026-05-25,14,97-98,0.045,0.008289108910891064,-0.03671089108910894,False,False,hourly_snapshot
KXHIGHTLV,2026-05-25,14,95-96,0.725,0.08191287128712868,-0.6430871287128713,True,False,hourly_snapshot
KXHIGHTLV,2026-05-25,14,93-94,0.27,0.4149336633663364,0.1449336633663364,False,False,hourly_snapshot
KXHIGHTLV,2026-05-25,15,97-98,0.045,0.07045841584158419,0.02545841584158419,False,False,hourly_snapshot
KXHIGHTLV,2026-05-25,15,95-96,0.66,0.7052910891089107,0.045291089108910665,True,False,hourly_snapshot
KXHIGHTLV,2026-05-25,15,93-94,0.325,0.2197722772277227,-0.10522772277227732,False,False,hourly_snapshot
KXHIGHTLV,2026-05-25,16,97-98,0.055,0.018770297029702964,-0.03622970297029704,False,False,hourly_snapshot
KXHIGHTLV,2026-05-25,16,95-96,0.9450000000000001,0.7011118811881203,-0.24388811881187977,True,False,hourly_snapshot
KXHIGHTLV,2026-05-25,17,97-98,0.065,0.0012999999999999678,-0.06370000000000003,False,False,metar_6h_group
KXHIGHTLV,2026-05-25,17,95-96,0.955,0.9987,0.04370000000000007,True,False,metar_6h_group
KXHIGHTLV,2026-05-26,13,92-93,0.15000000000000002,0.4012257425742579,0.2512257425742579,False,False,hourly_snapshot
KXHIGHTLV,2026-05-26,13,90-91,0.835,0.39930198019802,-0.43569801980198,True,False,hourly_snapshot
KXHIGHTLV,2026-05-26,14,92-93,0.115,0.4149336633663364,0.2999336633663364,False,False,hourly_snapshot
