runtime,mos_tmax_f,actual_tmax_f
2020-01-05,44.0,42.08
2020-01-06,48.0,44.96
2020-01-07,43.0,44.96
2020-01-08,43.0,42.08
2020-01-09,35.0,33.98
2020-01-10,52.0,55.04
2020-01-11,65.0,69.08
2020-01-12,68.0,68.0
2020-01-13,51.0,46.04
2020-01-14,47.0,46.04
2020-01-15,53.0,50.0
2020-01-16,53.0,48.92
2020-01-17,32.0,33.08
2020-01-18,40.0,37.04
2020-01-19,43.0,42.98
2020-01-20,32.0,31.1
2020-01-21,34.0,33.08
2020-01-22,41.0,37.94
2020-01-23,47.0,46.94
2020-01-24,51.0,51.08
2020-01-25,51.0,51.08
2020-01-26,48.0,46.04
2020-01-27,47.0,44.96
2020-01-28,44.0,42.98
2020-01-29,42.0,41.0
2020-01-30,40.0,37.94
2020-01-31,45.0,44.06
2020-02-01,47.0,42.98
2020-02-02,46.0,44.96
2020-02-03,55.0,57.02
2020-02-04,57.0,60.98
2020-02-05,44.0,55.04
2020-02-06,50.0,41.0
2020-02-07,59.0,55.94
2020-02-08,43.0,41.0
2020-02-09,46.0,44.06
2020-02-10,50.0,46.94
2020-02-11,50.0,48.02
2020-02-12,45.0,46.04
2020-02-13,54.0,44.06
2020-02-14,34.0,39.92
2020-02-15,34.0,31.1
2020-02-16,47.0,44.06
2020-02-17,48.0,51.08
2020-02-18,50.0,46.94
2020-02-19,48.0,48.02
2020-02-20,40.0,35.06
2020-02-21,36.0,35.06
2020-02-22,49.0,50.0
2020-02-23,54.0,55.94
2020-02-24,58.0,62.06
2020-02-25,53.0,53.06
2020-02-26,54.0,48.02
2020-02-27,49.0,42.98
2020-02-28,44.0,42.08
2020-02-29,40.0,35.06
2020-03-01,43.0,44.06
2020-03-02,55.0,57.92
2020-03-03,60.0,59.0
2020-03-04,56.0,55.94
2020-03-05,53.0,51.08
2020-03-06,50.0,44.96
2020-03-07,48.0,48.02
2020-03-08,58.0,59.0
2020-03-09,67.0,71.96
2020-03-10,65.0,64.94
2020-03-11,55.0,57.02
2020-03-12,54.0,50.0
2020-03-13,66.0,69.98
2020-03-14,56.0,57.02
2020-03-15,52.0,53.96
2020-03-16,48.0,44.96
2020-03-17,56.0,53.96
2020-03-18,56.0,53.96
2020-03-19,54.0,51.98
2020-03-20,70.0,77.0
2020-03-21,51.0,64.94
2020-03-22,46.0,44.96
2020-03-23,45.0,41.0
2020-03-24,53.0,55.04
2020-03-25,48.0,44.96
2020-03-26,58.0,60.08
2020-03-27,65.0,69.08
2020-03-28,56.0,53.96
2020-03-29,59.0,46.94
2020-03-30,59.0,51.98
2020-03-31,50.0,48.92
2020-04-01,54.0,55.94
2020-04-02,54.0,57.92
2020-04-03,54.0,51.98
2020-04-04,57.0,62.06
2020-04-05,63.0,64.94
2020-04-06,65.0,66.02
2020-04-07,65.0,68.0
2020-04-08,62.0,64.04
2020-04-09,61.0,59.0
2020-04-10,54.0,48.92
2020-04-11,55.0,55.94
2020-04-12,65.0,62.96
2020-04-13,67.0,66.92
2020-04-14,57.0,60.08
2020-04-15,52.0,53.96
2020-04-16,50.0,50.0
2020-04-17,49.0,51.08
2020-04-18,49.0,46.04
2020-04-19,61.0,62.96
2020-04-20,59.0,57.02
2020-04-21,62.0,60.98
2020-04-22,53.0,51.08
2020-04-23,52.0,51.98
2020-04-24,48.0,48.92
2020-04-25,62.0,64.94
2020-04-26,50.0,51.08
2020-04-27,49.0,50.0
2020-04-28,60.0,66.92
2020-04-29,58.0,59.0
2020-04-30,61.0,60.08
2020-05-01,63.0,66.02
2020-05-02,71.0,73.04
2020-05-03,73.0,80.06
2020-05-04,65.0,75.02
2020-05-05,62.0,62.96
2020-05-06,56.0,51.98
2020-05-07,65.0,66.92
2020-05-08,55.0,57.02
2020-05-09,51.0,48.02
2020-05-10,61.0,64.04
2020-05-11,60.0,60.98
2020-05-12,59.0,59.0
2020-05-13,59.0,64.04
2020-05-14,66.0,66.92
2020-05-15,77.0,84.02
2020-05-16,74.0,77.0
2020-05-17,67.0,69.08
2020-05-18,66.0,69.98
2020-05-19,66.0,68.0
2020-05-20,64.0,66.02
2020-05-21,66.0,68.0
2020-05-22,72.0,77.0
2020-05-23,65.0,66.92
2020-05-24,65.0,66.92
2020-05-25,70.0,71.06
2020-05-26,76.0,78.08
2020-05-27,77.0,78.98
2020-05-28,73.0,75.92
2020-05-29,77.0,80.96
2020-05-30,80.0,80.96
2020-05-31,69.0,69.98
2020-06-01,68.0,69.98
2020-06-02,71.0,71.96
2020-06-03,79.0,78.98
2020-06-04,86.0,84.02
2020-06-05,75.0,78.98
2020-06-06,87.0,86.0
2020-06-07,78.0,75.92
2020-06-08,78.0,78.98
2020-06-09,85.0,87.08000000000001
2020-06-10,84.0,84.91999999999999
2020-06-11,78.0,84.02
2020-06-12,84.0,84.91999999999999
2020-06-13,74.0,75.02
2020-06-14,71.0,73.94
2020-06-15,74.0,75.02
2020-06-16,75.0,78.08
2020-06-17,74.0,78.08
2020-06-18,76.0,77.0
2020-06-19,80.0,82.94
2020-06-20,83.0,86.0
2020-06-21,84.0,87.98
2020-06-22,87.0,89.96000000000001
2020-06-23,86.0,87.08000000000001
2020-06-24,86.0,86.0
2020-06-25,85.0,87.08000000000001
2020-06-26,86.0,87.08000000000001
2020-06-27,81.0,80.06
2020-06-28,87.0,89.96000000000001
2020-06-29,85.0,87.08000000000001
2020-06-30,78.0,80.06
2020-07-01,81.0,80.06
2020-07-02,88.0,91.94
2020-07-03,88.0,89.96000000000001
2020-07-04,84.0,87.08000000000001
2020-07-05,89.0,91.94
2020-07-06,86.0,96.08
2020-07-07,84.0,82.04
2020-07-08,87.0,82.94
2020-07-09,89.0,89.06
2020-07-10,77.0,77.0
2020-07-11,87.0,82.94
2020-07-12,89.0,87.08000000000001
2020-07-13,87.0,86.0
2020-07-14,87.0,84.91999999999999
2020-07-15,82.0,82.04
2020-07-16,78.0,78.08
2020-07-17,81.0,84.02
2020-07-18,91.0,91.04
2020-07-19,94.0,93.92
2020-07-20,95.0,93.02
2020-07-21,90.0,91.04
2020-07-22,88.0,91.94
2020-07-23,89.0,86.0
2020-07-24,83.0,80.06
2020-07-25,89.0,87.98
2020-07-26,94.0,91.94
2020-07-27,95.0,93.02
2020-07-28,92.0,93.02
2020-07-29,90.0,89.96000000000001
2020-07-30,92.0,91.94
2020-07-31,78.0,82.04
2020-08-01,88.0,87.98
2020-08-02,87.0,89.06
2020-08-03,87.0,87.98
2020-08-04,79.0,78.98
2020-08-05,88.0,86.0
2020-08-06,82.0,82.04
2020-08-07,77.0,80.96
2020-08-08,81.0,82.94
2020-08-09,87.0,87.08000000000001
2020-08-10,91.0,91.94
2020-08-11,90.0,87.98
2020-08-12,89.0,89.96000000000001
2020-08-13,82.0,78.98
2020-08-14,86.0,86.0
2020-08-15,83.0,84.02
2020-08-16,72.0,71.96
2020-08-17,79.0,80.96
2020-08-18,85.0,82.04
2020-08-19,82.0,75.02
2020-08-20,80.0,80.06
2020-08-21,85.0,82.94
2020-08-22,89.0,87.98
2020-08-23,87.0,86.0
2020-08-24,90.0,89.96000000000001
2020-08-25,93.0,89.06
2020-08-26,80.0,77.0
2020-08-27,89.0,89.96000000000001
2020-08-28,86.0,84.91999999999999
2020-08-29,79.0,80.96
2020-08-30,81.0,78.98
2020-08-31,77.0,77.0
2020-09-01,79.0,77.0
2020-09-02,81.0,78.98
2020-09-03,86.0,84.91999999999999
2020-09-04,87.0,84.91999999999999
2020-09-05,78.0,80.06
2020-09-06,81.0,82.04
2020-09-07,82.0,78.98
2020-09-08,86.0,84.02
2020-09-09,85.0,80.96
2020-09-10,78.0,82.04
2020-09-11,78.0,75.92
2020-09-12,73.0,73.94
2020-09-13,77.0,73.94
2020-09-14,80.0,75.02
2020-09-15,69.0,66.02
2020-09-16,75.0,71.06
2020-09-17,79.0,75.02
2020-09-18,71.0,69.98
2020-09-19,66.0,62.96
2020-09-20,64.0,64.94
2020-09-21,67.0,64.94
2020-09-22,73.0,71.06
2020-09-23,79.0,78.98
2020-09-24,80.0,75.02
2020-09-25,80.0,77.0
2020-09-26,76.0,73.94
2020-09-27,79.0,78.98
2020-09-28,80.0,77.0
2020-09-29,76.0,73.94
2020-09-30,71.0,71.06
2020-10-01,75.0,71.96
2020-10-02,62.0,64.94
2020-10-03,67.0,66.02
2020-10-04,68.0,66.92
2020-10-05,68.0,69.98
2020-10-06,71.0,69.08
2020-10-07,75.0,73.94
2020-10-08,64.0,64.04
2020-10-09,70.0,69.08
2020-10-10,76.0,71.06
2020-10-11,65.0,66.92
2020-10-12,54.0,57.02
2020-10-13,65.0,57.92
2020-10-14,70.0,66.92
2020-10-15,74.0,71.06
2020-10-16,59.0,66.02
2020-10-17,58.0,59.0
2020-10-18,64.0,62.06
2020-10-19,67.0,64.94
2020-10-20,71.0,71.06
2020-10-21,73.0,68.0
2020-10-22,74.0,68.0
2020-10-23,71.0,69.08
2020-10-24,71.0,69.08
2020-10-25,53.0,53.06
2020-10-26,59.0,59.0
2020-10-27,58.0,59.0
2020-10-28,61.0,57.02
2020-10-29,50.0,55.94
2020-10-30,40.0,46.94
2020-10-31,47.0,46.04
2020-11-01,56.0,55.04
2020-11-02,45.0,44.06
2020-11-03,52.0,53.06
2020-11-04,62.0,62.06
2020-11-05,67.0,66.92
2020-11-06,70.0,69.98
2020-11-07,73.0,73.94
2020-11-08,74.0,75.02
2020-11-09,75.0,75.02
2020-11-10,73.0,73.94
2020-11-11,73.0,71.96
2020-11-12,58.0,68.0
2020-11-13,55.0,50.0
2020-11-14,53.0,51.98
2020-11-15,57.0,64.04
2020-11-16,54.0,55.04
2020-11-17,47.0,50.0
2020-11-18,39.0,35.96
2020-11-19,48.0,48.02
2020-11-20,58.0,62.96
2020-11-21,60.0,64.04
2020-11-22,54.0,59.0
2020-11-23,56.0,60.08
2020-11-24,49.0,48.02
2020-11-25,57.0,55.94
2020-11-26,63.0,64.94
2020-11-27,60.0,62.96
2020-11-28,58.0,55.94
2020-11-29,55.0,53.96
2020-11-30,60.0,62.96
2020-12-01,54.0,62.06
2020-12-02,47.0,42.98
2020-12-03,51.0,50.0
2020-12-04,52.0,51.98
2020-12-05,47.0,46.94
2020-12-06,43.0,39.92
2020-12-07,41.0,39.92
2020-12-08,40.0,35.96
2020-12-09,42.0,37.94
2020-12-10,52.0,48.92
2020-12-11,54.0,57.02
2020-12-12,57.0,57.92
2020-12-13,62.0,62.06
2020-12-14,43.0,46.94
2020-12-15,40.0,39.02
2020-12-16,34.0,31.1
2020-12-17,30.0,33.08
2020-12-18,34.0,32.0
2020-12-19,34.0,32.0
2020-12-20,38.0,39.92
2020-12-21,44.0,46.04
2020-12-22,45.0,46.04
2020-12-23,44.0,44.96
2020-12-24,58.0,59.0
2020-12-25,52.0,60.98
2020-12-26,33.0,32.0
2020-12-27,39.0,37.04
2020-12-28,50.0,50.0
2020-12-29,41.0,42.98
2020-12-30,43.0,42.98
2020-12-31,49.0,48.02
2021-01-01,42.0,39.92
2021-01-02,59.0,51.08
2021-01-03,41.0,37.94
2021-01-04,43.0,42.98
2021-01-05,42.0,42.08
2021-01-06,43.0,41.0
2021-01-07,45.0,41.0
2021-01-08,43.0,37.04
2021-01-09,39.0,37.04
2021-01-10,43.0,41.0
2021-01-11,43.0,37.04
2021-01-12,44.0,44.06
2021-01-13,45.0,42.98
2021-01-14,47.0,48.92
2021-01-15,46.0,46.04
2021-01-16,52.0,46.94
2021-01-17,46.0,44.06
2021-01-18,47.0,44.96
2021-01-19,44.0,42.98
2021-01-20,42.0,39.92
2021-01-21,44.0,42.98
2021-01-22,46.0,44.96
2021-01-23,35.0,35.96
2021-01-24,34.0,32.0
2021-01-25,38.0,37.04
2021-01-26,39.0,33.98
2021-01-27,40.0,37.04
2021-01-28,34.0,33.98
2021-01-29,25.0,25.16
2021-01-30,28.0,32.0
2021-01-31,28.0,26.24
2021-02-01,33.0,33.98
2021-02-02,37.0,33.08
2021-02-03,38.0,37.04
2021-02-04,43.0,42.98
2021-02-05,45.0,46.94
2021-02-06,46.0,44.06
2021-02-07,38.0,39.92
2021-02-08,27.0,29.12
2021-02-09,37.0,33.08
2021-02-10,32.0,35.06
2021-02-11,34.0,33.08
2021-02-12,27.0,30.2
2021-02-13,28.0,30.2
2021-02-14,38.0,37.94
2021-02-15,36.0,35.96
2021-02-16,48.0,51.08
2021-02-17,31.0,33.98
2021-02-18,30.0,30.2
2021-02-19,36.0,33.08
2021-02-20,34.0,35.06
2021-02-21,36.0,37.04
2021-02-22,43.0,39.02
2021-02-23,43.0,44.96
2021-02-24,49.0,53.96
2021-02-25,47.0,50.0
2021-02-26,46.0,44.96
2021-02-27,52.0,50.0
2021-02-28,46.0,44.96
2021-03-01,50.0,48.92
2021-03-02,36.0,33.08
2021-03-03,49.0,51.98
2021-03-04,47.0,44.96
2021-03-05,37.0,37.04
2021-03-06,36.0,33.98
2021-03-07,39.0,41.0
2021-03-08,40.0,42.98
2021-03-09,60.0,64.04
2021-03-10,56.0,53.96
2021-03-11,65.0,71.06
2021-03-12,62.0,68.0
2021-03-13,49.0,51.98
2021-03-14,53.0,53.96
2021-03-15,37.0,39.02
2021-03-16,43.0,37.04
2021-03-17,52.0,46.94
2021-03-18,49.0,46.94
2021-03-19,43.0,42.98
2021-03-20,57.0,59.0
2021-03-21,61.0,62.96
2021-03-22,63.0,62.06
2021-03-23,63.0,66.02
2021-03-24,58.0,55.94
2021-03-25,68.0,68.0
2021-03-26,71.0,82.04
2021-03-27,66.0,69.08
2021-03-28,60.0,60.08
2021-03-29,57.0,55.04
2021-03-30,64.0,60.98
2021-03-31,65.0,66.92
2021-04-01,49.0,57.92
2021-04-02,42.0,39.02
2021-04-03,51.0,53.06
2021-04-04,58.0,64.94
2021-04-05,65.0,68.0
2021-04-06,66.0,69.98
2021-04-07,63.0,71.96
2021-04-08,64.0,69.98
2021-04-09,62.0,59.0
2021-04-10,65.0,69.98
2021-04-11,59.0,57.02
2021-04-12,50.0,51.08
2021-04-13,61.0,64.94
2021-04-14,65.0,71.96
2021-04-15,57.0,57.92
2021-04-16,53.0,53.06
2021-04-17,55.0,55.94
2021-04-18,60.0,64.04
2021-04-19,65.0,64.94
2021-04-20,68.0,75.92
2021-04-21,60.0,68.0
2021-04-22,51.0,48.02
2021-04-23,61.0,64.04
2021-04-24,68.0,71.96
2021-04-25,58.0,62.96
2021-04-26,60.0,60.08
2021-04-27,65.0,64.04
2021-04-28,79.0,84.91999999999999
2021-04-29,69.0,75.02
2021-04-30,68.0,71.06
2021-05-01,64.0,64.94
2021-05-02,73.0,82.04
2021-05-03,65.0,66.02
2021-05-04,67.0,73.04
2021-05-05,61.0,62.06
2021-05-06,65.0,66.02
2021-05-07,64.0,66.02
2021-05-08,53.0,55.04
2021-05-09,57.0,64.94
2021-05-10,60.0,60.08
2021-05-11,64.0,66.92
2021-05-12,64.0,68.0
2021-05-13,68.0,71.96
2021-05-14,73.0,75.92
2021-05-15,73.0,78.98
2021-05-16,71.0,75.02
2021-05-17,75.0,78.08
2021-05-18,78.0,82.04
2021-05-19,83.0,86.0
2021-05-20,75.0,75.92
2021-05-21,76.0,78.98
2021-05-22,87.0,89.06
2021-05-23,87.0,87.98
2021-05-24,67.0,68.0
2021-05-25,70.0,73.04
2021-05-26,83.0,86.0
2021-05-27,82.0,80.96
2021-05-28,60.0,69.08
2021-05-29,49.0,51.08
2021-05-30,50.0,51.08
2021-05-31,67.0,69.98
2021-06-01,76.0,75.92
2021-06-02,74.0,75.02
2021-06-03,69.0,73.94
2021-06-04,75.0,78.08
2021-06-05,90.0,89.06
2021-06-06,91.0,91.94
2021-06-07,88.0,91.04
2021-06-08,85.0,89.96000000000001
2021-06-09,87.0,89.96000000000001
2021-06-10,81.0,84.02
2021-06-11,73.0,69.08
2021-06-12,70.0,69.08
2021-06-13,75.0,75.92
2021-06-14,73.0,73.04
2021-06-15,79.0,80.06
2021-06-16,79.0,77.0
2021-06-17,77.0,78.08
2021-06-18,82.0,84.02
2021-06-19,87.0,87.98
2021-06-20,85.0,86.0
2021-06-21,86.0,86.0
2021-06-22,68.0,78.08
2021-06-23,75.0,75.92
2021-06-24,75.0,77.0
2021-06-25,78.0,80.96
2021-06-26,83.0,82.94
2021-06-27,86.0,89.96000000000001
2021-06-28,89.0,91.94
2021-06-29,92.0,95.0
2021-06-30,92.0,98.06
2021-07-01,79.0,84.02
2021-07-02,76.0,78.98
2021-07-03,64.0,66.02
2021-07-04,76.0,78.98
2021-07-05,83.0,82.94
2021-07-06,90.0,91.94
2021-07-07,91.0,91.04
2021-07-08,84.0,84.02
2021-07-09,80.0,84.91999999999999
2021-07-10,81.0,80.96
2021-07-11,81.0,78.08
2021-07-12,78.0,86.0
2021-07-13,78.0,71.96
2021-07-14,88.0,87.08000000000001
2021-07-15,88.0,89.06
2021-07-16,92.0,91.04
2021-07-17,88.0,91.04
2021-07-18,84.0,84.02
2021-07-19,81.0,80.96
2021-07-20,90.0,86.0
2021-07-21,85.0,80.06
2021-07-22,82.0,80.96
2021-07-23,82.0,82.94
2021-07-24,82.0,84.02
2021-07-25,82.0,82.94
2021-07-26,90.0,87.98
2021-07-27,91.0,89.06
2021-07-28,82.0,80.96
2021-07-29,76.0,77.0
2021-07-30,83.0,82.04
2021-07-31,78.0,77.0
2021-08-01,77.0,77.0
2021-08-02,82.0,80.06
2021-08-03,78.0,78.98
2021-08-04,76.0,75.92
2021-08-05,79.0,80.96
2021-08-06,88.0,87.98
2021-08-07,86.0,87.08000000000001
2021-08-08,76.0,77.0
2021-08-09,80.0,80.96
2021-08-10,85.0,84.02
2021-08-11,91.0,89.06
2021-08-12,95.0,93.02
2021-08-13,96.0,93.92
2021-08-14,89.0,87.98
2021-08-15,83.0,82.94
2021-08-16,82.0,82.94
2021-08-17,78.0,80.96
2021-08-18,81.0,82.94
2021-08-19,85.0,84.91999999999999
2021-08-20,82.0,82.04
2021-08-21,85.0,82.04
2021-08-22,76.0,75.92
2021-08-23,79.0,82.94
2021-08-24,90.0,89.06
2021-08-25,92.0,91.04
2021-08-26,92.0,91.04
2021-08-27,90.0,93.02
2021-08-28,74.0,80.06
2021-08-29,78.0,75.92
2021-08-30,85.0,84.91999999999999
2021-08-31,86.0,82.94
2021-09-01,75.0,78.08
2021-09-02,77.0,77.0
2021-09-03,74.0,73.94
2021-09-04,78.0,78.98
2021-09-05,75.0,73.94
2021-09-06,84.0,80.96
2021-09-07,81.0,78.98
2021-09-08,83.0,82.04
2021-09-09,72.0,75.92
2021-09-10,77.0,73.94
2021-09-11,77.0,75.92
2021-09-12,82.0,80.96
2021-09-13,84.0,82.94
2021-09-14,80.0,80.06
2021-09-15,86.0,84.91999999999999
2021-09-16,77.0,75.92
2021-09-17,78.0,75.02
2021-09-18,84.0,84.02
2021-09-19,78.0,75.92
2021-09-20,76.0,75.02
2021-09-21,76.0,75.92
2021-09-22,81.0,78.98
2021-09-23,78.0,78.98
2021-09-24,71.0,71.96
2021-09-25,75.0,75.02
2021-09-26,75.0,71.06
2021-09-27,79.0,78.08
2021-09-28,76.0,71.06
2021-09-29,70.0,68.0
2021-09-30,67.0,64.94
2021-10-01,69.0,66.92
2021-10-02,75.0,73.94
2021-10-03,78.0,77.0
2021-10-04,71.0,73.04
2021-10-05,67.0,64.94
2021-10-06,72.0,69.08
2021-10-07,77.0,73.04
2021-10-08,76.0,75.92
2021-10-09,66.0,66.92
2021-10-10,66.0,66.02
2021-10-11,72.0,71.06
2021-10-12,74.0,69.08
2021-10-13,76.0,69.08
2021-10-14,79.0,75.92
2021-10-15,79.0,78.98
2021-10-16,77.0,75.92
2021-10-17,65.0,60.98
2021-10-18,59.0,57.92
2021-10-19,66.0,66.02
2021-10-20,75.0,75.02
2021-10-21,76.0,73.04
2021-10-22,69.0,69.08
2021-10-23,62.0,59.0
2021-10-24,61.0,59.0
2021-10-25,71.0,73.04
2021-10-26,62.0,62.96
2021-10-27,62.0,60.98
2021-10-28,59.0,57.02
2021-10-29,55.0,55.94
2021-10-30,63.0,64.04
2021-10-31,65.0,62.96
2021-11-01,62.0,57.92
2021-11-02,57.0,53.06
2021-11-03,53.0,51.08
2021-11-04,51.0,50.0
2021-11-05,51.0,51.08
2021-11-06,54.0,51.98
2021-11-07,57.0,53.06
2021-11-08,63.0,62.96
2021-11-09,68.0,68.0
2021-11-10,67.0,64.04
2021-11-11,61.0,60.98
2021-11-12,67.0,64.94
2021-11-13,62.0,62.06
2021-11-14,49.0,48.02
2021-11-15,48.0,46.94
2021-11-16,49.0,48.92
2021-11-17,54.0,57.02
2021-11-18,64.0,69.08
2021-11-19,48.0,48.02
2021-11-20,49.0,46.94
2021-11-21,54.0,55.94
2021-11-22,53.0,55.04
2021-11-23,43.0,42.08
2021-11-24,46.0,44.96
2021-11-25,53.0,55.94
2021-11-26,49.0,46.94
2021-11-27,43.0,39.02
2021-11-28,45.0,41.0
2021-11-29,44.0,44.96
2021-11-30,43.0,41.0
2021-12-01,47.0,48.92
2021-12-02,58.0,57.92
2021-12-03,48.0,48.02
2021-12-04,49.0,48.02
2021-12-05,48.0,48.92
2021-12-06,59.0,60.98
2021-12-07,44.0,42.98
2021-12-08,43.0,42.08
2021-12-09,41.0,39.02
2021-12-10,51.0,50.0
2021-12-11,62.0,66.02
2021-12-12,50.0,55.94
2021-12-13,54.0,53.06
2021-12-14,53.0,53.06
2021-12-15,54.0,57.02
2021-12-16,64.0,62.06
2021-12-17,62.0,60.08
2021-12-18,46.0,48.02
2021-12-19,42.0,44.96
2021-12-20,40.0,37.04
2021-12-21,45.0,42.98
2021-12-22,48.0,46.94
2021-12-23,39.0,35.96
2021-12-24,45.0,39.92
2021-12-25,48.0,51.98
2021-12-26,51.0,51.08
2021-12-27,37.0,39.02
2021-12-28,53.0,46.94
2021-12-29,50.0,44.06
2021-12-30,53.0,48.92
2021-12-31,57.0,55.04
2022-01-01,56.0,55.94
2022-01-02,57.0,59.0
2022-01-03,34.0,37.04
2022-01-04,37.0,33.98
2022-01-05,50.0,46.94
2022-01-06,41.0,41.0
2022-01-07,37.0,33.98
2022-01-08,34.0,30.2
2022-01-09,43.0,39.92
2022-01-10,33.0,39.92
2022-01-11,22.0,24.26
2022-01-12,41.0,39.92
2022-01-13,47.0,48.02
2022-01-14,46.0,42.98
2022-01-15,25.0,21.2
2022-01-16,38.0,37.04
2022-01-17,43.0,44.06
2022-01-18,39.0,35.96
2022-01-19,47.0,48.92
2022-01-20,34.0,46.04
2022-01-21,25.0,22.1
2022-01-22,29.0,29.12
2022-01-23,36.0,37.04
2022-01-24,34.0,35.96
2022-01-25,43.0,42.08
2022-01-26,29.0,28.22
2022-01-27,32.0,32.0
2022-01-28,36.0,32.0
2022-01-29,25.0,29.12
2022-01-30,24.0,26.24
2022-01-31,31.0,31.1
2022-02-01,37.0,35.96
2022-02-02,47.0,46.94
2022-02-03,46.0,51.98
2022-02-04,40.0,57.02
2022-02-05,32.0,27.14
2022-02-06,32.0,30.2
2022-02-07,41.0,37.04
2022-02-08,47.0,44.96
2022-02-09,47.0,46.04
2022-02-10,53.0,53.96
2022-02-11,55.0,57.02
2022-02-12,57.0,59.0
2022-02-13,37.0,42.08
2022-02-14,29.0,25.16
2022-02-15,31.0,30.2
2022-02-16,47.0,48.92
2022-02-17,61.0,68.0
2022-02-18,48.0,62.96
2022-02-19,44.0,39.92
2022-02-20,38.0,35.96
2022-02-21,54.0,55.04
2022-02-22,52.0,60.98
2022-02-23,65.0,68.0
2022-02-24,41.0,35.06
2022-02-25,41.0,41.0
2022-02-26,37.0,37.04
2022-02-27,47.0,48.02
2022-02-28,35.0,35.96
2022-03-01,49.0,48.02
2022-03-02,50.0,51.98
2022-03-03,46.0,48.02
2022-03-04,40.0,37.04
2022-03-05,49.0,46.04
2022-03-06,64.0,68.0
2022-03-07,65.0,73.94
2022-03-08,50.0,50.0
2022-03-09,43.0,41.0
2022-03-10,50.0,51.08
2022-03-11,55.0,55.04
2022-03-12,42.0,48.02
2022-03-13,37.0,35.06
2022-03-14,54.0,55.94
2022-03-15,62.0,68.0
2022-03-16,64.0,66.92
2022-03-17,56.0,53.06
2022-03-18,71.0,73.94
2022-03-19,66.0,69.98
2022-03-20,62.0,60.98
2022-03-21,62.0,62.06
2022-03-22,59.0,57.92
2022-03-23,51.0,48.92
2022-03-24,54.0,46.94
2022-03-25,62.0,60.08
2022-03-26,54.0,53.06
2022-03-27,50.0,46.04
2022-03-28,37.0,33.08
2022-03-29,42.0,37.94
2022-03-30,49.0,46.94
2022-03-31,62.0,66.02
2022-04-01,57.0,60.98
2022-04-02,54.0,53.96
2022-04-03,48.0,48.02
2022-04-04,55.0,53.96
2022-04-05,55.0,57.02
2022-04-06,51.0,53.06
2022-04-07,52.0,53.96
2022-04-08,63.0,64.94
2022-04-09,57.0,55.04
2022-04-10,54.0,50.0
2022-04-11,59.0,60.98
2022-04-12,69.0,71.96
2022-04-13,70.0,71.06
2022-04-14,76.0,78.98
2022-04-15,69.0,69.98
2022-04-16,66.0,73.04
2022-04-17,53.0,51.08
2022-04-18,51.0,53.96
2022-04-19,51.0,50.0
2022-04-20,56.0,60.08
2022-04-21,61.0,59.0
2022-04-22,66.0,69.98
2022-04-23,62.0,64.94
2022-04-24,59.0,62.96
2022-04-25,60.0,57.92
2022-04-26,61.0,60.08
2022-04-27,57.0,57.92
2022-04-28,56.0,57.92
2022-04-29,61.0,62.96
2022-04-30,64.0,68.0
2022-05-01,66.0,69.08
2022-05-02,60.0,55.94
2022-05-03,63.0,62.06
2022-05-04,59.0,64.94
2022-05-05,70.0,73.94
2022-05-06,57.0,60.98
2022-05-07,51.0,50.0
2022-05-08,58.0,57.92
2022-05-09,67.0,69.98
2022-05-10,65.0,73.04
2022-05-11,67.0,75.02
2022-05-12,70.0,75.02
2022-05-13,71.0,71.96
2022-05-14,71.0,71.96
2022-05-15,74.0,75.92
2022-05-16,74.0,75.02
2022-05-17,77.0,77.0
2022-05-18,71.0,71.96
2022-05-19,64.0,66.02
2022-05-20,76.0,69.08
2022-05-21,91.0,89.96000000000001
2022-05-22,88.0,89.06
2022-05-23,74.0,73.04
2022-05-24,68.0,66.92
2022-05-25,69.0,69.98
2022-05-26,69.0,69.98
2022-05-27,74.0,80.06
2022-05-28,74.0,73.94
2022-05-29,78.0,77.0
2022-05-30,85.0,84.02
2022-05-31,93.0,93.02
2022-06-01,70.0,71.96
2022-06-02,75.0,78.98
2022-06-03,78.0,75.92
2022-06-04,82.0,80.06
2022-06-05,77.0,77.0
2022-06-06,80.0,80.06
2022-06-07,76.0,78.08
2022-06-08,82.0,82.04
2022-06-09,80.0,80.96
2022-06-10,81.0,77.0
2022-06-11,78.0,73.94
2022-06-12,75.0,71.96
2022-06-13,87.0,84.91999999999999
2022-06-14,82.0,80.96
2022-06-15,81.0,82.94
2022-06-16,76.0,71.06
2022-06-17,91.0,87.98
2022-06-18,69.0,75.02
2022-06-19,74.0,73.04
2022-06-20,79.0,78.08
2022-06-21,79.0,80.06
2022-06-22,69.0,66.92
2022-06-23,71.0,73.94
2022-06-24,80.0,80.96
2022-06-25,88.0,89.96000000000001
2022-06-26,88.0,89.06
2022-06-27,78.0,77.0
2022-06-28,79.0,78.98
2022-06-29,83.0,84.02
2022-06-30,86.0,86.0
2022-07-01,89.0,91.04
2022-07-02,84.0,87.08000000000001
2022-07-03,85.0,87.98
2022-07-04,84.0,84.91999999999999
2022-07-05,81.0,87.08000000000001
2022-07-06,89.0,84.91999999999999
2022-07-07,81.0,84.02
2022-07-08,84.0,82.94
2022-07-09,84.0,84.91999999999999
2022-07-10,80.0,82.94
2022-07-11,84.0,84.91999999999999
2022-07-12,86.0,89.96000000000001
